source,listing_id,category,url,title,price_vnd,price_raw,area_m2,area_raw,bedrooms,toilets,furniture,city,district,ward,location_raw,posted_date,scraped_at,price_month_vnd,price_unit_status,district_analysis,scope_flag,duplicate_group_id,area_analysis_m2,bedrooms_analysis,toilets_analysis,quality_flags,scope_decision,price_decision,area_decision,review_note,reviewer,review_status,exclusion_reason,include_price,include_ppm2,price_million,price_per_m2,log_price,log_area,furniture_analysis,furniture_origin,toilets_origin,area_band,bedroom_group,split_group
nhatot,nt_134644551,can_ho_chung_cu,https://www.nhatot.com/134644551.htm,cho thuê cc ecogreen,12000000,12 triệu/tháng,67.0,67.0,2.0,2.0,,Hà Nội,Thanh Trì,Tân Triều,Tân Triều - Xã Tân Triều - Huyện Thanh Trì,2026-09-16,2026-09-19,12000000.0,monthly_verified,Thanh Trì,normal,,67.0,2.0,2.0,,,,,,,not_required,,True,True,12.0,179104.4776119403,16.300417207752275,4.204692619390966,Unknown,structured,structured,"[60, 80)",2,listing_nt_134644551
nhatot,nt_134685314,can_ho_chung_cu,https://www.nhatot.com/134685314.htm,KHAI TRƯƠNG CĂN HỘ 1N1K NGAY TRUNG TÂM CẦU GIẤY - FULL NỘI THẤT,6000000,6 triệu/tháng,30.0,30.0,1.0,,,Hà Nội,Cầu Giấy,Dịch Vọng,Đường Xuân Thủy - Phường Dịch Vọng - Quận Cầu Giấy,2026-09-16,2026-09-19,6000000.0,monthly_verified,Cầu Giấy,normal,,30.0,1.0,,,,,,,,not_required,,True,True,6.0,200000.0,15.60727002719233,3.4011973816621555,Unknown,structured,structured,"[0, 40)",1,listing_nt_134685314
nhatot,nt_134720999,can_ho_chung_cu,https://www.nhatot.com/134720999.htm,"Cho thuê studio 32m - 5,5 triệu- nguyên bản CĐT -Vin Smart City",5500000,"5,5 triệu/tháng",32.0,32.0,1.0,1.0,Trống,Hà Nội,Nam Từ Liêm,Tây Mỗ,The Sapphire-Vinhomes Smart City - Phường Tây Mỗ - Quận Nam Từ Liêm,2026-09-16,2026-09-19,5500000.0,monthly_verified,Nam Từ Liêm,normal,,32.0,1.0,1.0,,,,,,,not_required,,True,True,5.5,171875.0,15.520258650202699,3.4657359027997265,Unfurnished,structured,structured,"[0, 40)",1,listing_nt_134720999
nhatot,nt_134524714,can_ho_chung_cu,https://www.nhatot.com/134524714.htm,"Siêu phẩm CCMN 30m2 Full đồ gác xép, máy giặt riêng tại Mễ Trì Hạ",6300000,"6,3 triệu/tháng",30.0,30.0,1.0,1.0,Đầy đủ,Hà Nội,Nam Từ Liêm,Mễ Trì,Phố Mễ Trì Hạ - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-16,2026-09-19,6300000.0,monthly_verified,Nam Từ Liêm,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,6.3,210000.0,15.65606019136176,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134524714
nhatot,nt_134679195,can_ho_chung_cu,https://www.nhatot.com/134679195.htm,"CCMN Hoàng Mai, nhỉnh 4tr, thang máy, full nội thất, phòng khép kín",4600000,"4,6 triệu/tháng",40.0,40.0,1.0,1.0,Đầy đủ,Hà Nội,Hoàng Mai,Đại Kim,Đường Kim Giang - Phường Đại Kim - Quận Hoàng Mai,2026-09-16,2026-09-19,4600000.0,monthly_verified,Hoàng Mai,normal,,40.0,1.0,1.0,,,,,,,not_required,,True,True,4.6,115000.0,15.341566861459324,3.6888794541139363,Furnished,structured,structured,"[40, 60)",1,listing_nt_134679195
nhatot,nt_134680545,can_ho_chung_cu,https://www.nhatot.com/134680545.htm,Em cho thuê căn hộ 1 ngủ full đồ tại E4 Yên Hòa Park View vào ở ngay,10000000,10 triệu/tháng,40.0,40.0,1.0,,,Hà Nội,Cầu Giấy,Yên Hoà,Vũ Phạm Hàm - Phường Yên Hoà - Quận Cầu Giấy,2026-09-16,2026-09-19,10000000.0,monthly_verified,Cầu Giấy,normal,,40.0,1.0,,,,,,,,not_required,,True,True,10.0,250000.0,16.11809565095832,3.6888794541139363,Unknown,structured,structured,"[40, 60)",1,listing_nt_134680545
nhatot,nt_132559104,can_ho_chung_cu,https://www.nhatot.com/132559104.htm,cho thuê tầng riêng 50m²  2 Phong Full nội thất ,6000000,6 triệu/tháng,50.0,50.0,2.0,1.0,,Hà Nội,Hoàng Mai,Thịnh Liệt,Phố Nguyễn Chính - Phường Thịnh Liệt - Quận Hoàng Mai,2026-09-16,2026-09-19,6000000.0,monthly_verified,Hoàng Mai,normal,,50.0,2.0,1.0,,,,,,,not_required,,True,True,6.0,120000.0,15.60727002719233,3.912023005428146,Unknown,structured,structured,"[40, 60)",2,listing_nt_132559104
nhatot,nt_132802864,can_ho_chung_cu,https://www.nhatot.com/132802864.htm,chính chủ cho thuê phòng như hình,3500000,"3,5 triệu/tháng",25.0,25.0,1.0,,,Hà Nội,Nam Từ Liêm,Phú Đô,Đường Lê Quang Đạo - Phường Phú Đô - Quận Nam Từ Liêm,2026-09-16,2026-09-19,3500000.0,monthly_verified,Nam Từ Liêm,normal,,25.0,1.0,,,,,,,,not_required,,True,True,3.5,140000.0,15.068273526459642,3.2188758248682006,Unknown,structured,structured,"[0, 40)",1,listing_nt_132802864
nhatot,nt_134629984,can_ho_chung_cu,https://www.nhatot.com/134629984.htm,Khai trương CCMN 30-35m2 Full đồ xịn sò. ô tô qua ngay The Sun Mễ Trì ,5800000,"5,8 triệu/tháng",30.0,30.0,1.0,1.0,Đầy đủ,Hà Nội,Nam Từ Liêm,Mễ Trì,Đường Mễ Trì - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-16,2026-09-19,5800000.0,monthly_verified,Nam Từ Liêm,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,5.8,193333.33333333334,15.573368475516649,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134629984
nhatot,nt_133192316,can_ho_chung_cu,https://www.nhatot.com/133192316.htm,"Cho thuê căn 02 ngủ 02 WC mới, full đồ, ngay mặt Hồ Tây, 90A Xóm Chùa",15500000,"15,5 triệu/tháng",100.0,100.0,2.0,2.0,Đầy đủ,Hà Nội,Tây Hồ,Quảng An,Phố Quảng Khánh - Phường Quảng An - Quận Tây Hồ,2026-09-16,2026-09-19,15500000.0,monthly_verified,Tây Hồ,normal,,100.0,2.0,2.0,,,,,,,not_required,,True,True,15.5,155000.0,16.556350581889475,4.605170185988092,Furnished,structured,structured,"[100, 150)",2,listing_nt_133192316
nhatot,nt_134720039,can_ho_chung_cu,https://www.nhatot.com/134720039.htm,"CHO THUÊ CĂN GÓC 2PN - 2WC VOV MỄ TRÌ, VINACONEX3, MỚI TINH",12000000,12 triệu/tháng,78.0,78.0,2.0,2.0,Đầy đủ,Hà Nội,Nam Từ Liêm,Mễ Trì,Lương Thế Vinh - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-16,2026-09-19,12000000.0,monthly_verified,Nam Từ Liêm,normal,,78.0,2.0,2.0,,,,,,,not_required,,True,True,12.0,153846.15384615384,16.300417207752275,4.356708826689592,Furnished,structured,structured,"[60, 80)",2,listing_nt_134720039
nhatot,nt_134143126,can_ho_chung_cu,https://www.nhatot.com/134143126.htm,Cho thuê Căn hộ chung cư LINH ĐÀM 2 ngủ 2 vệ sinh ,7200000,"7,2 triệu/tháng",65.0,65.0,2.0,2.0,,Hà Nội,Hoàng Mai,Hoàng Liệt,Linh Đàm - Phường Hoàng Liệt - Quận Hoàng Mai,2026-09-16,2026-09-19,7200000.0,monthly_verified,Hoàng Mai,normal,,65.0,2.0,2.0,,,,,,,not_required,,True,True,7.2,110769.23076923077,15.789591583986283,4.174387269895637,Unknown,structured,structured,"[60, 80)",2,listing_nt_134143126
nhatot,nt_134719038,can_ho_chung_cu,https://www.nhatot.com/134719038.htm,(Chính chủ) cho thuê căn hộ 50m2 - 02 phòng ngủ đầy đủ tiện nghi,8500000,"8,5 triệu/tháng",50.0,50.0,2.0,,,Hà Nội,Đống Đa,Láng Hạ,Phố Huỳnh Thúc Kháng - Phường Láng Hạ - Quận Đống Đa,2026-09-16,2026-09-19,8500000.0,monthly_verified,Đống Đa,normal,,50.0,2.0,,,,,,,,not_required,,True,True,8.5,170000.0,15.955576721460545,3.912023005428146,Unknown,structured,structured,"[40, 60)",2,listing_nt_134719038
nhatot,nt_133427944,can_ho_chung_cu,https://www.nhatot.com/133427944.htm,"Cho thuê CHDV full đồ 1K1N tại Thung lũng hoa Tây Hồ, Lotte Westlake",10000000,10 triệu/tháng,50.0,50.0,1.0,1.0,Đầy đủ,Hà Nội,Tây Hồ,Nhật Tân,Ngõ 399 Âu Cơ - Phường Nhật Tân - Quận Tây Hồ,2026-09-16,2026-09-19,10000000.0,monthly_verified,Tây Hồ,normal,,50.0,1.0,1.0,,,,,,,not_required,,True,True,10.0,200000.0,16.11809565095832,3.912023005428146,Furnished,structured,structured,"[40, 60)",1,listing_nt_133427944
nhatot,nt_134718500,can_ho_chung_cu,https://www.nhatot.com/134718500.htm,"Cần cho thuê căn hộ: 335 Cầu Giấy, 70m2, 2 ngủ",13500000,"13,5 triệu/tháng",70.0,70.0,2.0,1.0,,Hà Nội,Cầu Giấy,Dịch Vọng,Cầu Giấy - Phường Dịch Vọng - Quận Cầu Giấy,2026-09-16,2026-09-19,13500000.0,monthly_verified,Cầu Giấy,normal,,70.0,2.0,1.0,,,,,,,not_required,,True,True,13.5,192857.14285714287,16.41820024340866,4.248495242049359,Unknown,structured,structured,"[60, 80)",2,listing_nt_134718500
nhatot,nt_134718072,can_ho_chung_cu,https://www.nhatot.com/134718072.htm,Cho thuê căn 2n1wc nguyên bản giá 8 triệu- Vin Smart City Tây Mỗ,8000000,8 triệu/tháng,54.0,54.0,2.0,1.0,Trống,Hà Nội,Nam Từ Liêm,Tây Mỗ,The Sapphire-Vinhomes Smart City - Phường Tây Mỗ - Quận Nam Từ Liêm,2026-09-16,2026-09-19,8000000.0,monthly_verified,Nam Từ Liêm,normal,,54.0,2.0,1.0,,,,,,,not_required,,True,True,8.0,148148.14814814815,15.89495209964411,3.9889840465642745,Unfurnished,structured,structured,"[40, 60)",2,listing_nt_134718072
nhatot,nt_132929347,can_ho_chung_cu,https://www.nhatot.com/132929347.htm,"CHO THUÊ PHÒNG TRỌ HÀ NỘI TẠI NGÕ 35 TU HOÀNG, GẦN ĐH CÔNG NGHIỆP",3200000,"3,2 triệu/tháng",24.0,24.0,1.0,,Đầy đủ,Hà Nội,Nam Từ Liêm,Phương Canh,Ngõ 35 Tu Hoàng - Phường Phương Canh - Quận Nam Từ Liêm,2026-09-16,2026-09-19,3200000.0,monthly_verified,Nam Từ Liêm,normal,,24.0,1.0,,,,,,,,not_required,,True,True,3.2,133333.33333333334,14.978661367769956,3.1780538303479458,Furnished,structured,structured,"[0, 40)",1,listing_nt_132929347
nhatot,nt_132310001,can_ho_chung_cu,https://www.nhatot.com/132310001.htm,Căn hộ mini Ngõ 381 Nguyên Khang- Yên Hòa 4tr3 - 5tr,4300000,"4,3 triệu/tháng",25.0,25.0,1.0,1.0,Đầy đủ,Hà Nội,Cầu Giấy,Yên Hoà,Đường Nguyễn Khang - Phường Yên Hoà - Quận Cầu Giấy,2026-09-16,2026-09-19,4300000.0,monthly_verified,Cầu Giấy,normal,,25.0,1.0,1.0,,,,,,,not_required,,True,True,4.3,172000.0,15.27412558066379,3.2188758248682006,Furnished,structured,structured,"[0, 40)",1,listing_nt_132310001
nhatot,nt_134679020,can_ho_chung_cu,https://www.nhatot.com/134679020.htm,"Nhỉnh 5tr, CCMN Hai Bà Trưng, thang máy, gần các trường ĐH- CĐ, 40m2",5300000,"5,3 triệu/tháng",40.0,40.0,1.0,1.0,Đầy đủ,Hà Nội,Hai Bà Trưng,Bách Khoa,Đường Giải Phóng - Phường Bách Khoa - Quận Hai Bà Trưng,2026-09-16,2026-09-19,5300000.0,monthly_verified,Hai Bà Trưng,normal,,40.0,1.0,1.0,,,,,,,not_required,,True,True,5.3,132500.0,15.483217378522351,3.6888794541139363,Furnished,structured,structured,"[40, 60)",1,listing_nt_134679020
nhatot,nt_134680223,can_ho_chung_cu,https://www.nhatot.com/134680223.htm,"Nhỉnh 4tr, CCMN Kim Giang, thang máy, ban công, ngõ oto tránh, 40m2",4200000,"4,2 triệu/tháng",40.0,40.0,1.0,1.0,Đầy đủ,Hà Nội,Thanh Trì,Thanh Liệt,Đường Kim Giang - Xã Thanh Liệt - Huyện Thanh Trì,2026-09-16,2026-09-19,4200000.0,monthly_verified,Thanh Trì,normal,,40.0,1.0,1.0,,,,,,,not_required,,True,True,4.2,105000.0,15.250595083253597,3.6888794541139363,Furnished,structured,structured,"[40, 60)",1,listing_nt_134680223
nhatot,nt_134678902,can_ho_chung_cu,https://www.nhatot.com/134678902.htm,"CCMN Tây Hồ, thang máy, nhỉnh 4tr, nội thất đầy đủ, giá cực sinh viên",4200000,"4,2 triệu/tháng",34.0,34.0,1.0,1.0,Đầy đủ,Hà Nội,Tây Hồ,Bưởi,Đường Lạc Long Quân - Phường Bưởi - Quận Tây Hồ,2026-09-16,2026-09-19,4200000.0,monthly_verified,Tây Hồ,normal,,34.0,1.0,1.0,,,,,,,not_required,,True,True,4.2,123529.41176470589,15.250595083253597,3.5263605246161616,Furnished,structured,structured,"[0, 40)",1,listing_nt_134678902
nhatot,nt_134716355,can_ho_chung_cu,https://www.nhatot.com/134716355.htm,SIÊU RẺ FULL NỘI THẤT NHÀ MỚI SIÊU ĐẸP,5488000,"5,48 triệu/tháng",35.0,35.0,1.0,1.0,,Hà Nội,Bắc Từ Liêm,Xuân Đỉnh,Phố Nguyễn Xuân Khoát - Phường Xuân Đỉnh - Quận Bắc Từ Liêm,2026-09-16,2026-09-19,5488000.0,monthly_verified,Bắc Từ Liêm,normal,,35.0,1.0,1.0,,,,,,,not_required,,True,True,5.488,156800.0,15.518074448387859,3.5553480614894135,Unknown,structured,structured,"[0, 40)",1,listing_nt_134716355
nhatot,nt_134716002,can_ho_chung_cu,https://www.nhatot.com/134716002.htm,Khai trương CCMN 1n1k 35m2 Full đồ. ban công thoáng tại Lê Trọng Tấn,6800000,"6,8 triệu/tháng",35.0,35.0,1.0,1.0,Đầy đủ,Hà Nội,Thanh Xuân,Phương Liệt,Phố Lê Trọng Tấn - Phường Phương Liệt - Quận Thanh Xuân,2026-09-16,2026-09-19,6800000.0,monthly_verified,Thanh Xuân,normal,,35.0,1.0,1.0,,,,,,,not_required,,True,True,6.8,194285.7142857143,15.732433170146335,3.5553480614894135,Furnished,structured,structured,"[0, 40)",1,listing_nt_134716002
nhatot,nt_134688462,can_ho_chung_cu,https://www.nhatot.com/134688462.htm,căn hộ ccmn phố lương khánh thiện 35m nội thất đầy đủ ban công thoáng,5500000,"5,5 triệu/tháng",35.0,35.0,1.0,1.0,Đầy đủ,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,Lương Khánh Thiện - Phường Hoàng Văn Thụ - Quận Hoàng Mai,2026-09-16,2026-09-19,5500000.0,monthly_verified,Hoàng Mai,normal,,35.0,1.0,1.0,,,,,,,not_required,,True,True,5.5,157142.85714285713,15.520258650202699,3.5553480614894135,Furnished,structured,structured,"[0, 40)",1,listing_nt_134688462
nhatot,nt_134714595,can_ho_chung_cu,https://www.nhatot.com/134714595.htm,"Cho thuê căn hộ 297 Thụy Khuê, Tây Hồ, full nội thất",6800000,"6,8 triệu/tháng",,,,,,Hà Nội,Tây Hồ,Bưởi,Đường Thụy Khuê - Phường Bưởi - Quận Tây Hồ,2026-09-16,2026-09-19,6800000.0,monthly_verified,Tây Hồ,normal,,,,,area_missing_or_invalid,,,,,,not_required,,True,False,6.8,,15.732433170146335,,Unknown,structured,structured,Unknown,Unknown,listing_nt_134714595
nhatot,nt_134714552,can_ho_chung_cu,https://www.nhatot.com/134714552.htm,"Cho thuê căn hộ 245 Đặng Tiến Đông 3,2 triệu/tháng",3200000,"3,2 triệu/tháng",,,,,,Hà Nội,Đống Đa,Cát Linh,Đặng Tiến Đông - Phường Cát Linh - Quận Đống Đa,2026-09-16,2026-09-19,3200000.0,monthly_verified,Đống Đa,normal,,,,,area_missing_or_invalid,,,,,,not_required,,True,False,3.2,,14.978661367769956,,Unknown,structured,structured,Unknown,Unknown,listing_nt_134714552
nhatot,nt_134714542,can_ho_chung_cu,https://www.nhatot.com/134714542.htm,"Cho thuê căn hộ mặt đường Đào Duy Anh, Đống Đa, 3.6tr/tháng",3600000,"3,6 triệu/tháng",,,,,,Hà Nội,Đống Đa,Trung Phụng,Đường Đào Duy Anh - Phường Trung Phụng - Quận Đống Đa,2026-09-16,2026-09-19,3600000.0,monthly_verified,Đống Đa,normal,,,,,area_missing_or_invalid,,,,,,not_required,,True,False,3.6,,15.096444403426338,,Unknown,structured,structured,Unknown,Unknown,listing_nt_134714542
nhatot,nt_134714512,can_ho_chung_cu,https://www.nhatot.com/134714512.htm,"Cho thuê căn hộ mặt đường Đào Duy Anh, Đống Đa, full nội thất",3800000,"3,8 triệu/tháng",,,,,,Hà Nội,Đống Đa,Láng Thượng,Đường Đào Duy Anh - Phường Láng Thượng - Quận Đống Đa,2026-09-16,2026-09-19,3800000.0,monthly_verified,Đống Đa,normal,candidate_nt_134714510,,,,area_missing_or_invalid;duplicate_candidate,,,,,,not_required,,True,False,3.8,,15.150511624696614,,Unknown,structured,structured,Unknown,Unknown,candidate_nt_134714510
nhatot,nt_134714511,can_ho_chung_cu,https://www.nhatot.com/134714511.htm,"Cho thuê căn hộ mặt đường Đào Duy Anh, Đống Đa, full nội thất",3800000,"3,8 triệu/tháng",,,,,,Hà Nội,Đống Đa,Cát Linh,Đường Đào Duy Anh - Phường Cát Linh - Quận Đống Đa,2026-09-16,2026-09-19,3800000.0,monthly_verified,Đống Đa,normal,,,,,area_missing_or_invalid,,,,,,not_required,,True,False,3.8,,15.150511624696614,,Unknown,structured,structured,Unknown,Unknown,listing_nt_134714511
nhatot,nt_134714510,can_ho_chung_cu,https://www.nhatot.com/134714510.htm,"Cho thuê căn hộ mặt đường Đào Duy Anh, Đống Đa, full nội thất",3800000,"3,8 triệu/tháng",,,,,,Hà Nội,Đống Đa,Láng Thượng,Đường Đào Duy Anh - Phường Láng Thượng - Quận Đống Đa,2026-09-16,2026-09-19,3800000.0,monthly_verified,Đống Đa,normal,candidate_nt_134714510,,,,area_missing_or_invalid;duplicate_candidate,,,,,,not_required,,True,False,3.8,,15.150511624696614,,Unknown,structured,structured,Unknown,Unknown,candidate_nt_134714510
nhatot,nt_134714494,can_ho_chung_cu,https://www.nhatot.com/134714494.htm,"Cho thuê 2N1K Lạc Long Quân, Tây Hồ, full nội thất",11800000,"11,8 triệu/tháng",,,2.0,,,Hà Nội,Tây Hồ,Bưởi,Đường Lạc Long Quân - Phường Bưởi - Quận Tây Hồ,2026-09-16,2026-09-19,11800000.0,monthly_verified,Tây Hồ,normal,,,2.0,,area_missing_or_invalid,,,,,,not_required,,True,False,11.8,,16.283610089435893,,Unknown,structured,structured,Unknown,2,listing_nt_134714494
nhatot,nt_134714308,can_ho_chung_cu,https://www.nhatot.com/134714308.htm,Cho thuê căn hộ Hoàng Liệt full nội thất,4000000,4 triệu/tháng,,,,,,Hà Nội,Hoàng Mai,Hoàng Liệt,Phường Hoàng Liệt - Quận Hoàng Mai,2026-09-16,2026-09-19,4000000.0,monthly_verified,Hoàng Mai,normal,,,,,area_missing_or_invalid,,,,,,not_required,,True,False,4.0,,15.201804919084164,,Unknown,structured,structured,Unknown,Unknown,listing_nt_134714308
nhatot,nt_134714116,can_ho_chung_cu,https://www.nhatot.com/134714116.htm,CĂN HỘ 1PN CỬA SỔ BAN CÔNG THOÁNG NGAY ĐẦU NGÕ 68 NGUYỄN KHÁNH TOÀN,7800000,"7,8 triệu/tháng",30.0,30.0,1.0,1.0,Đầy đủ,Hà Nội,Cầu Giấy,Nghĩa Đô,nguyễn khánh toàn - Phường Nghĩa Đô - Quận Cầu Giấy,2026-09-16,2026-09-19,7800000.0,monthly_verified,Cầu Giấy,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,7.8,260000.0,15.86963429165982,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134714116
nhatot,nt_134713990,can_ho_chung_cu,https://www.nhatot.com/134713990.htm,"Cho thuê căn hộ 245 Định Công, Hoàng Mai, full nội thất",4500000,"4,5 triệu/tháng",,,,,,Hà Nội,Hoàng Mai,Đại Kim,Đường Định Công - Phường Đại Kim - Quận Hoàng Mai,2026-09-16,2026-09-19,4500000.0,monthly_verified,Hoàng Mai,normal,,,,,area_missing_or_invalid,,,,,,not_required,,True,False,4.5,,15.319587954740548,,Unknown,structured,structured,Unknown,Unknown,listing_nt_134713990
nhatot,nt_134713964,can_ho_chung_cu,https://www.nhatot.com/134713964.htm,"Chung cư mini cao cấp gần Bách Kinh Xây, Hoàng Mai, 5tr7",5700000,"5,7 triệu/tháng",,,,,,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,Đường Hoàng Mai - Phường Hoàng Văn Thụ - Quận Hoàng Mai,2026-09-16,2026-09-19,5700000.0,monthly_verified,Hoàng Mai,normal,,,,,area_missing_or_invalid,,,,,,not_required,,True,False,5.7,,15.555976732804778,,Unknown,structured,structured,Unknown,Unknown,listing_nt_134713964
nhatot,nt_134713733,can_ho_chung_cu,https://www.nhatot.com/134713733.htm,1PN_4.5 Tr,5000000,5 triệu/tháng,58.0,58.0,2.0,2.0,Đầy đủ,Hà Nội,Bắc Từ Liêm,Cổ Nhuế 1,Phạm Văn Đồng - Phường Cổ Nhuế 1 - Quận Bắc Từ Liêm,2026-09-15,2026-09-19,5000000.0,monthly_verified,Bắc Từ Liêm,normal,,58.0,2.0,2.0,,,,,,,not_required,,True,True,5.0,86206.89655172414,15.424948470398375,4.060443010546419,Furnished,structured,structured,"[40, 60)",2,listing_nt_134713733
nhatot,nt_134713685,can_ho_chung_cu,https://www.nhatot.com/134713685.htm,TẬP THỂ B13 KIM LIÊN,6500000,"6,5 triệu/tháng",40.0,40.0,1.0,1.0,,Hà Nội,Đống Đa,Kim Liên,Phố Lương Định Của - Phường Kim Liên - Quận Đống Đa,2026-09-15,2026-09-19,6500000.0,monthly_verified,Đống Đa,normal,,40.0,1.0,1.0,,,,,,,not_required,,True,True,6.5,162500.0,15.687312734865866,3.6888794541139363,Unknown,structured,structured,"[40, 60)",1,listing_nt_134713685
nhatot,nt_134713320,can_ho_chung_cu,https://www.nhatot.com/134713320.htm,"Căn Studio Trúc Bạch, Ba Đình 7tr/ tháng",7000000,7 triệu/tháng,30.0,30.0,1.0,1.0,,Hà Nội,Ba Đình,Trúc Bạch,Phố Trúc Bạch - Phường Trúc Bạch - Quận Ba Đình,2026-09-15,2026-09-19,7000000.0,monthly_verified,Ba Đình,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,7.0,233333.33333333334,15.761420707019587,3.4011973816621555,Unknown,structured,structured,"[0, 40)",1,listing_nt_134713320
nhatot,nt_134713226,can_ho_chung_cu,https://www.nhatot.com/134713226.htm,CẦN CHO THUÊ NHÀ TẬP THỂ TẦNG 3,4500000,"4,5 triệu/tháng",35.0,35.0,1.0,1.0,Trống,Hà Nội,Đống Đa,Phương Mai,Ngõ 4 Phương Mai - Phường Phương Mai - Quận Đống Đa,2026-09-15,2026-09-19,4500000.0,monthly_verified,Đống Đa,normal,,35.0,1.0,1.0,,,,,,,not_required,,True,True,4.5,128571.42857142857,15.319587954740548,3.5553480614894135,Unfurnished,structured,structured,"[0, 40)",1,listing_nt_134713226
nhatot,nt_134495783,can_ho_chung_cu,https://www.nhatot.com/134495783.htm,TRỐNG LẠI CH 1N1k Full NT 100% mới ô tô đỗ cửa chỉ 9tr5 Lạc Long Quân,9500000,"9,5 triệu/tháng",50.0,50.0,1.0,1.0,Đầy đủ,Hà Nội,Tây Hồ,Xuân La,Đường Lạc Long Quân - Phường Xuân La - Quận Tây Hồ,2026-09-15,2026-09-19,9500000.0,monthly_verified,Tây Hồ,normal,,50.0,1.0,1.0,,,,,,,not_required,,True,True,9.5,190000.0,16.06680235657077,3.912023005428146,Furnished,structured,structured,"[40, 60)",1,listing_nt_134495783
nhatot,nt_134712383,can_ho_chung_cu,https://www.nhatot.com/134712383.htm,CHO THUÊ CHUNG CƯ GRAND JARDIN SÀI ĐỒNG 51M²–2PN FULL ĐỒ–10TR/THÁNG 🔥,10000000,10 triệu/tháng,51.0,51.0,2.0,,,Hà Nội,Long Biên,Sài Đồng,Phố Sài Đồng - Phường Sài Đồng - Quận Long Biên,2026-09-15,2026-09-19,10000000.0,monthly_verified,Long Biên,normal,,51.0,2.0,,,,,,,,not_required,,True,True,10.0,196078.431372549,16.11809565095832,3.9318256327243257,Unknown,structured,structured,"[40, 60)",2,listing_nt_134712383
